100000;;;;;;;;
200;;;;;;;;
XWQJjVjX;2;Lubin;1;90;70;26;17;31
AkoRciEK;1;Slupsk;0;89;35;66;51;51
fe70utO5;3;Katowice;1;0;6;37;54;41
r2RNtDdr;2;Gniezno;1;64;31;34;78;50
33fDFkXR;1;Slupsk;1;5;36;96;14;26
IPRfCtRx;1;Sopot;0;71;97;73;88;6
J3ybDQLM;2;Kalisz;1;47;77;57;57;4
5IuEVYuo;2;Kutno;1;31;47;50;96;70
ubBNSeVu;2;Lodz;0;93;75;20;82;5
gQG0vIXU;2;Gniezno;1;79;44;68;28;17
CjnaTFVU;1;Gdynia;1;9;63;57;53;54
XvajaDc1;3;Krakow;0;63;65;41;35;41
sIQyumGy;1;Olsztyn;0;28;15;85;64;17
I8A0eNaY;2;Boleslawiec;0;67;65;13;47;100
aVXXeQKA;2;Legnica;0;44;6;34;86;48
emRwOWuv;2;Wroclawek;1;37;94;5;35;90
26wJCSYY;3;Gliwice;0;25;23;96;14;20
TvvpC5P1;3;Przemysl;1;95;78;64;23;67
wyQ3ioho;2;Lubin;1;75;81;18;30;24
Nm7cOTTN;2;Karpacz;0;10;51;82;30;99
DMSRjEwg;2;Kutno;0;86;39;52;22;18
M9aCN1yR;3;Zakopane;0;15;25;81;43;34
gnJmdM5i;2;Warszawa;1;45;85;62;75;87
IgqneSe5;1;Sopot;0;74;59;12;74;92
U4fT6QFN;2;Lodz;1;53;74;15;97;25
A3s9nhHk;3;Zamosc;0;88;83;17;72;61
NYgRVvRS;1;Koszalin;0;90;5;39;8;71
6W8NVNhp;1;Choinice;1;15;36;6;99;41
kRymphAO;3;Przemysl;0;28;10;73;69;46
GEjUO08L;3;Rzeszow;0;66;34;36;97;16
RpFmIbAc;1;Koszalin;1;100;28;3;61;82
cCD9EnLN;3;Kielce;1;82;47;93;46;39
uRFBGG9v;3;Krakow;1;69;59;30;50;96
byuIlaVI;1;Kolobrzeg;0;9;59;34;96;61
MBTH84DT;3;Katowice;0;51;84;72;67;0
RLQF3UjE;2;Lodz;0;29;67;22;63;88
6TvC5W0q;3;Bialystok;0;7;16;87;26;21
QkIDpCM1;1;Slupsk;0;28;39;31;44;21
VXFiuhnb;1;Gdynia;1;47;69;53;24;41
E7KJI1JH;2;Legnica;0;81;2;82;33;36
8SWmqCJ6;1;Slupsk;0;69;94;4;9;37
FfpaKLQe;1;Elblag;1;11;53;23;76;88
MHljg5CY;3;Tarnow;1;66;15;78;41;87
rBwV8PmJ;2;Wroclaw;1;91;87;36;46;44
1Ww20Y3n;1;Swinoujscie;1;31;17;69;88;92
tKMnww2P;3;Przemysl;0;39;85;29;65;99
S11vTASf;3;Zamosc;1;52;64;29;86;39
rfyUyqJo;2;Poznan;0;52;27;58;56;2
e1YJ05Vk;3;Gliwice;0;62;9;87;56;12
iAhDfTdY;2;Gniezno;1;45;10;91;34;46
FVK0K4rT;3;Zakopane;1;85;91;52;10;36
66dP9URo;2;Poznan;1;65;99;55;40;29
4n7kT9ex;3;Kielce;0;95;57;56;17;91
xLhD1pYA;1;Elblag;0;51;72;82;83;67
1RjdHhbP;2;Kutno;0;9;4;41;26;82
FdO2hdVg;3;Zamosc;1;5;67;13;52;1
B49HwF3T;1;Koszalin;0;98;67;41;68;40
rPROrXQd;3;Zakopane;0;62;90;43;63;54
MFNWJyo4;2;Walbrzych;0;4;24;15;98;11
sBNF0KvS;1;Torun;0;89;5;86;68;48
r5FHmlGC;3;Zakopane;1;49;26;26;96;66
WhO3tLJ9;3;Sandomierz;0;29;48;50;75;89
ncBAXfXi;2;Lubin;1;71;92;82;80;30
pLE7HxGm;3;Bialystok;0;92;67;57;42;50
KmDrjI9B;3;Przemysl;0;72;54;18;67;26
AckSx3Cq;1;Torun;0;57;23;87;84;19
gGaQn3Fv;3;Zamosc;0;31;94;16;82;32
pC1MvUxH;1;Sopot;1;27;38;35;52;21
IRNEA7MO;2;Karpacz;0;45;82;15;14;82
2TEL0Ds4;3;Krakow;0;10;57;86;78;27
OjKpAmnI;3;Przemysl;0;88;27;71;71;5
VjO59KBg;3;Przemysl;1;62;28;50;7;56
h7YNagOg;2;Karpacz;1;37;73;82;91;46
ThnsSXNo;3;Pulawy;1;38;13;87;78;15
gcj9lrc6;1;Gdynia;0;62;11;63;99;2
VUS75dch;1;Szczecin;0;19;56;10;85;10
fxKfUX99;2;Kalisz;1;80;14;45;84;11
MjATJdbf;2;Kutno;0;48;46;52;15;100
fjwqWEe1;1;Swinoujscie;0;11;56;59;77;69
kcrGAQYH;3;Gliwice;1;67;42;1;82;80
99F4eAFj;3;Lublin;1;100;69;82;61;49
HjGjGPIV;3;Chelm;1;100;18;36;67;94
xW2sb2HG;1;Malbork;0;47;24;19;71;42
g1nWh3Tr;3;Sandomierz;0;17;62;18;32;78
0g3uJoDQ;3;Kielce;1;16;24;21;52;6
6H6tySgp;3;Tarnow;0;48;73;56;21;69
6g8YmujU;3;Zamosc;0;37;69;53;78;26
GJXrkcmI;1;Hel;0;3;66;60;90;41
9u6L5vv4;1;Torun;0;99;44;82;12;54
AeLJSTaa;3;Sandomierz;0;95;71;54;87;28
OnIpC1pC;3;Krakow;1;94;65;34;77;13
vhh7oStF;1;Swinoujscie;1;27;87;22;30;86
jhIJTDts;3;Chelm;1;94;15;50;87;40
jRrVO3pG;2;Poznan;0;7;69;49;19;41
OVeHuG5j;1;Torun;0;16;23;16;10;52
elND0TGa;3;Katowice;1;79;89;91;65;3
YNACyqsX;1;Szczecinek;0;100;44;32;70;80
0eayUxPr;1;Elblag;0;30;29;93;16;24
RbIRwPbb;3;Zakopane;1;42;48;15;54;80
1aC2gFBq;2;Kalisz;0;1;46;16;58;53
TvACGMgD;1;Kolobrzeg;1;63;75;84;65;20
E1MxQyGi;1;Malbork;0;76;95;93;89;92
CYS5CeRJ;3;Zamosc;0;14;7;99;96;98
n1HVvdNt;1;Szczecinek;0;87;12;42;76;71
ia7BeFjv;2;Glogow;1;39;14;97;68;32
NfAvCcG6;2;Legnica;1;45;39;1;34;46
qt7pphmM;2;Wroclawek;0;99;64;27;68;1
Uk7dIyxO;3;Rzeszow;1;35;74;20;95;86
8RbdnjjQ;1;Szczecin;1;76;6;27;67;7
x5gQTjJC;1;Sopot;0;6;94;95;9;70
5VMQud37;3;Sandomierz;0;11;25;8;14;37
A25DxOY5;1;Szczecinek;0;81;83;80;12;19
db1W3aWm;2;Kalisz;1;83;0;83;28;74
udtU0ra9;1;Gdansk;1;3;91;57;65;11
KsXQHS7C;1;Elblag;0;16;12;18;54;42
8GN84FYd;3;Krakow;1;80;26;85;63;46
7JE5D4n7;1;Sopot;1;39;54;46;28;22
doUxXtj9;3;Zakopane;0;49;70;5;59;95
tWWgtyJ0;2;Legnica;1;73;78;8;44;77
LjYPvWJl;1;Sopot;1;11;1;8;100;56
dVmXbc0F;2;Legnica;0;70;61;39;32;23
Kka1rLjb;2;Boleslawiec;0;44;40;96;43;82
MKWa1Bmq;2;Warszawa;1;46;40;97;48;20
ND4ppXJH;3;Kielce;0;88;50;16;99;8
BSHsdfwA;2;Glogow;0;50;64;46;72;25
03qClwXa;3;Zakopane;0;57;55;90;17;85
9hWrY0bY;1;Kolobrzeg;0;37;54;49;65;34
CRuQFSvm;1;Slupsk;0;87;13;37;15;41
aEFKBnMn;1;Elblag;1;50;85;30;14;43
65GhxM2T;2;Lodz;0;31;34;83;48;65
pTrCXR9K;2;Karpacz;0;82;93;26;73;43
8Uq6ASgD;1;Swinoujscie;1;8;35;22;24;24
wxQ6LHmI;2;Lubin;1;59;96;33;33;81
l5hBOTFF;3;Chelm;0;80;63;52;21;47
g5WS3JVg;2;Walbrzych;1;69;55;37;57;17
Dyxbuou2;1;Szczecinek;1;44;66;14;82;96
DqKJ2b4Q;2;Lodz;0;32;17;63;40;96
5Quqfg5N;3;Pulawy;1;47;62;81;2;34
AEc33jn5;3;Pulawy;1;77;72;56;51;27
w4d6mR0A;3;Sandomierz;0;95;38;66;76;11
7siCT8lM;2;Karpacz;0;17;36;60;80;93
QcoEaxQy;2;Kalisz;0;14;85;44;35;99
oTMhLMMD;2;Kutno;1;63;85;36;98;44
7VUF5uYE;2;Legnica;1;94;3;5;93;23
rOxjRTbs;3;Sandomierz;0;69;61;88;3;43
s0JgrrCA;3;Rzeszow;1;12;82;40;85;98
7gi3MU4G;1;Torun;1;37;68;51;18;36
R8dBD8r0;3;Kielce;0;98;5;98;76;89
RHwFA360;3;Chelm;0;20;33;31;1;38
hwAiR0JO;2;Lodz;0;10;64;29;96;2
aEnjruMl;1;Swinoujscie;1;14;31;53;68;77
U1Qa7MN6;2;Karpacz;0;86;85;15;69;44
Wp5sOAHt;1;Swinoujscie;1;97;61;68;26;48
6iGWn8kh;2;Boleslawiec;0;66;39;67;32;16
PkpWsTPJ;1;Hel;0;60;37;60;10;32
EjNYJxTR;2;Glogow;0;12;27;24;3;62
FD5qWNNB;3;Chelm;0;32;87;69;66;21
Cuen82SN;1;Malbork;0;78;4;15;82;65
H8v3S9GC;1;Szczecin;1;31;96;81;89;77
DOjvttWW;2;Lubin;0;14;42;97;92;21
fMT8A9QB;3;Zakopane;1;81;19;54;87;29
KmxjlMBa;2;Gniezno;0;59;80;70;67;52
fkAxl1B8;2;Warszawa;0;96;26;47;94;79
3owXNOBF;2;Karpacz;0;48;60;53;95;94
WV1viswd;3;Rzeszow;0;92;44;66;65;63
lg6qlh6d;2;Boleslawiec;0;66;50;7;74;61
oGXqYmEN;3;Kielce;0;8;25;98;53;8
drJMqjmE;3;Bialystok;0;90;34;67;82;72
2t5Vlsgc;2;Poznan;0;17;82;9;66;93
R85Tjrwf;3;Katowice;1;43;49;11;24;25
SNNO0hhX;2;Poznan;1;95;24;7;47;93
bJHUW4h8;3;Lublin;1;98;50;91;28;59
uUY6yi8y;2;Kalisz;0;49;5;85;21;67
lLg3cRg2;3;Zamosc;0;15;4;57;49;40
tfhL8Rk3;1;Gdynia;1;54;21;40;28;90
bK7TvhIx;1;Szczecin;0;5;5;22;33;47
5OyfYxCv;1;Szczecinek;0;100;94;41;42;0
uhX80GPq;3;Pulawy;1;70;93;42;27;98
XpXKx8PK;3;Katowice;1;10;91;15;62;81
URHa2XE6;1;Olsztyn;1;13;88;0;71;51
pxoPKlXD;3;Pulawy;0;14;18;34;14;98
AgwqgsoJ;3;Chelm;1;32;12;84;88;78
qX5yRaAv;3;Przemysl;0;19;28;28;48;26
qt3TI9aQ;2;Gniezno;1;13;3;24;10;64
o2pUbjcr;2;Glogow;1;94;0;57;94;28
bXQqX0ti;2;Karpacz;0;47;69;68;54;30
V9SwhmpB;2;Kalisz;0;93;12;66;6;5
LFl11I7k;2;Warszawa;1;3;29;33;14;0
2yfD2MM3;2;Lodz;1;82;26;64;68;28
KuyLESaM;3;Radom;0;69;18;83;13;80
hajpeXul;3;Krakow;1;44;94;69;37;80
pToQDX4f;1;Swinoujscie;1;20;73;25;95;99
Yshbx2FQ;2;Warszawa;0;36;4;62;1;25
psWydprG;1;Olsztyn;0;13;67;54;86;88
yQ4RJ7Oy;3;Radom;1;95;49;67;15;87
tffPSwwx;1;Malbork;1;64;21;52;83;15
Oknp5847;2;Warszawa;0;2;77;36;72;67
6wo0Wfgk;3;Chelm;1;34;70;15;60;66
s6cNrBTX;1;Szczecin;0;91;18;12;29;27
BHbmpd7E;3;Lublin;1;67;72;43;76;45
ClV4w6PC;1;Gdansk;1;36;7;7;88;67
TderXvl6;2;Gniezno;1;77;90;50;0;75
mSII4jJc;3;Kielce;0;10;33;80;11;85
iduggovJ;2;Walbrzych;0;44;54;7;53;57
E4PSrUyO;1;Gdansk;1;28;70;60;94;17
E11yRDKL;3;Zakopane;0;8;67;33;51;97
A2UnEq5j;3;Zamosc;0;99;48;22;5;17
kLBtFs22;1;Slupsk;1;16;33;74;22;33
Jq5CYmcu;2;Glogow;1;90;42;57;87;2
HjqhGBx4;2;Wroclaw;1;32;24;63;34;22
OY4X7F3V;1;Malbork;0;91;23;12;30;63
PMSJmkfo;2;Kalisz;0;40;84;6;5;88
P8CRXDic;2;Lodz;0;10;9;40;69;13
21sWNar3;2;Kutno;1;14;57;56;80;79
8RLItyPL;3;Tarnow;0;32;27;49;87;25
8VOpcbJe;2;Walbrzych;0;7;15;79;11;13
V6JMBH9R;3;Lublin;0;46;23;17;80;7
hFvwwvuv;3;Krakow;0;88;30;55;53;25
YYJhQ6Cq;2;Plock;1;45;66;16;95;84
jlDTtyTC;2;Karpacz;0;16;0;56;19;26
Ys37yUbW;2;Wroclaw;1;100;83;29;20;46
Wu76S62X;2;Poznan;0;32;41;35;54;88
MI5DxLaF;1;Sopot;0;30;3;55;53;56
uxIB4fOC;3;Pulawy;0;47;6;23;81;5
NgBrhKef;2;Wroclaw;0;14;40;96;45;44
bNxXhk5P;2;Legnica;0;95;53;79;48;57
sVqnRlx3;1;Torun;1;67;61;53;40;67
PuygH6iC;2;Legnica;0;11;64;19;74;79
FM3fhBxr;1;Kolobrzeg;1;93;37;46;40;93
2sTjhUrb;2;Wroclawek;1;85;7;19;67;73
lkc2qO9t;2;Poznan;1;0;78;49;41;74
rdfssPeB;1;Choinice;0;89;67;100;52;26
oPSnTNIB;2;Glogow;1;91;38;42;61;18
Jvc7w8eV;2;Glogow;1;48;82;97;88;82
5SSR9yf9;2;Walbrzych;0;9;42;75;90;60
2sho6ppg;1;Gdansk;1;78;61;3;48;64
Eg1QYTHc;1;Swinoujscie;1;97;29;84;96;13
YsDvLFy5;1;Malbork;0;52;16;73;98;9
ecmePRbI;1;Gdansk;0;95;51;81;72;40
YYSO2JUQ;3;Gliwice;0;26;85;73;60;84
GVEbPvgx;3;Tarnow;1;24;19;77;52;49
q6wgfe7h;1;Szczecinek;1;100;75;58;6;61
leMYew4q;2;Boleslawiec;0;23;24;43;22;96
CcIUKMIF;2;Kutno;1;21;38;59;21;44
5sqcqH1E;1;Kolobrzeg;1;63;49;7;64;16
QwwsXwqh;2;Warszawa;1;0;55;59;13;3
06TgvO9J;1;Hel;1;7;14;13;83;74
crT4v6Iq;1;Szczecin;1;10;18;92;29;38
bsHU3h2U;2;Legnica;0;68;86;94;97;42
fotjsm46;1;Torun;0;0;21;72;84;100
fhLeFWDu;1;Szczecinek;0;59;97;9;74;23
VHbwFbJt;2;Plock;1;95;99;93;73;81
XlMXgsNk;1;Swinoujscie;0;87;56;22;82;75
WBmlQ4fC;2;Glogow;0;67;27;72;61;74
J8oDWPMP;1;Torun;0;91;69;98;38;36
jauwS7f8;3;Zakopane;1;51;0;78;94;9
9jfnD1mu;1;Hel;0;74;25;57;29;73
UAGSx9gA;1;Elblag;0;2;80;0;98;75
OyD144iB;3;Bialystok;0;70;5;95;10;63
rhlCyqcE;1;Gdynia;1;36;42;68;25;38
FfeQKlws;2;Kalisz;1;19;81;37;28;40
QTT5G3uK;2;Wroclaw;1;17;78;76;51;84
IuXgTGSj;1;Slupsk;1;96;60;97;31;92
gePe04d3;2;Poznan;1;42;33;80;78;61
us5jDTQg;1;Szczecin;0;35;86;72;31;47
oB755BSv;1;Elblag;1;57;83;95;29;92
WPtr59tO;3;Bialystok;1;5;7;34;24;18
g5LsepG7;2;Kutno;0;11;59;35;71;78
sNSknf4L;2;Lubin;0;12;27;58;26;86
sw0s3W24;1;Gdynia;0;89;51;76;77;37
aFVInV4j;3;Gliwice;1;31;89;17;42;1
u8w6XIxJ;3;Bialystok;1;35;74;6;59;97
EURbHgIw;2;Legnica;0;61;24;46;68;84
cw7uCejy;1;Szczecin;1;15;45;16;0;68
o3SWjFEJ;3;Gliwice;1;63;36;5;94;66
qSXAXmrP;2;Wroclawek;0;13;52;1;76;18
v7lWD443;2;Lodz;1;73;52;91;55;76
McHc36U1;3;Tarnow;1;47;51;80;59;54
kTl8iWSX;3;Krakow;1;91;2;9;35;28
AwQlFPpu;3;Katowice;0;81;57;63;18;93
wXxlI7x1;2;Glogow;1;3;30;87;87;32
EGJJci5J;1;Torun;0;73;100;18;47;11
qya40x3l;3;Chelm;0;93;50;3;87;68
hfA8nPsj;3;Sandomierz;0;38;65;87;19;22
HnUOxOXh;1;Kolobrzeg;0;41;90;88;95;58
aR6VO5V4;2;Boleslawiec;0;73;21;95;21;53
VF5nNs9e;2;Lodz;1;70;90;38;48;33
9SmxN1jT;3;Katowice;0;76;40;57;33;100
p4AOgEWA;3;Gliwice;1;56;5;0;100;24
WSXaQ9hW;2;Gniezno;0;37;48;63;48;83
M0J60tnV;2;Kutno;0;1;95;90;38;75
711GOJVv;2;Wroclaw;0;94;0;28;37;96
UUYHw9i9;3;Bialystok;0;24;53;67;79;66
IcXtFLhu;3;Tarnow;1;32;66;28;12;40
elQSv4St;1;Choinice;0;33;64;9;58;37
UKxv3Yxq;2;Wroclawek;0;84;12;40;41;91
C8FrOdhj;2;Lodz;0;71;96;95;98;9
7LrnoNDL;2;Wroclawek;1;60;94;0;25;59
xHbg2NyG;3;Zamosc;1;87;16;72;84;60
nK8rbyMk;3;Zamosc;1;31;5;2;8;57
D9mVX4A2;2;Plock;0;74;20;24;31;47
5wOop6DJ;2;Walbrzych;0;75;72;42;43;78
bEiLUmi2;3;Przemysl;1;19;60;74;2;1
nslyOXAe;3;Radom;0;42;32;30;6;30
3hrLkmhq;2;Plock;0;0;46;76;2;6
ay4Qr2on;3;Krakow;1;80;80;94;16;89
F469D9mu;2;Plock;1;98;15;1;90;87
EeKAhjlB;3;Zamosc;1;3;23;47;56;69
0v6YlR6C;3;Sandomierz;0;85;4;79;88;79
hkct2vo8;1;Gdansk;1;98;100;31;47;28
DRtmLON3;3;Radom;0;80;79;95;46;32
ltEJYfUq;2;Lubin;1;4;89;80;67;22
qv7IxOy7;3;Kielce;1;95;59;51;96;78
fY5gsa6b;2;Karpacz;0;61;53;95;43;46
w02pfWnA;2;Karpacz;1;44;82;40;92;17
9BgKXP3i;1;Elblag;1;3;57;38;15;93
boXdj37U;3;Krakow;0;65;97;80;14;9
aq6KNaYF;1;Torun;0;50;37;59;4;67
0TkyTdwX;3;Katowice;0;22;22;79;25;47
2T48pGbD;3;Zakopane;1;78;83;94;57;30
Knuovq0H;3;Lublin;1;62;36;27;55;86
p2isxbFL;2;Plock;0;55;15;66;41;39
nOAuXGEl;3;Rzeszow;1;64;74;97;69;59
HjqigOgJ;2;Legnica;1;84;53;70;9;49
lqouqCPY;1;Elblag;0;65;53;80;3;13
dIoAkN5E;2;Boleslawiec;1;85;29;90;96;44
mOMN3fqO;1;Elblag;0;99;35;33;20;10
JoJ2AwdR;1;Choinice;1;57;62;81;42;30
6CvCvi7J;3;Krakow;0;42;10;56;15;49
5J2NHatu;3;Radom;1;0;56;14;33;29
H6Rtyooj;2;Plock;0;64;82;19;0;85
7VunpG8b;3;Krakow;0;52;99;49;74;43
4xysyecN;1;Olsztyn;1;25;8;98;22;99
HHWtOvnp;1;Olsztyn;0;54;36;15;98;77
4HO4POIC;2;Plock;0;3;65;64;8;84
LpuwqJER;1;Malbork;1;49;71;46;60;70
kLMoCSlh;1;Slupsk;1;41;97;55;45;74
kTxDoxM9;2;Gniezno;1;5;33;90;98;34
EPghDVcU;2;Plock;0;41;5;29;66;1
TQmTVKbY;3;Gliwice;0;48;9;39;31;37
7MobOh1X;1;Sopot;0;9;63;83;61;25
QdCiShvC;2;Warszawa;1;7;45;57;34;28
Q22VbGuv;3;Gliwice;0;32;56;23;14;86
RReL2hhn;3;Pulawy;0;95;11;55;88;25
8CrxthJY;1;Szczecin;0;55;27;76;79;79
hjBrwV6o;1;Elblag;0;65;93;57;72;62
80nuPED6;2;Wroclawek;1;58;92;21;88;72
0h8OlUoo;1;Szczecin;0;34;19;47;61;50
fyGOEx6u;3;Zamosc;1;12;76;88;43;71
VNl45Hwd;3;Sandomierz;0;99;60;8;98;17
jrxljdrM;1;Elblag;0;49;9;74;72;21
etcYoqOT;3;Sandomierz;0;0;29;100;50;3
kmfs0rDV;1;Choinice;0;93;61;25;51;70
OrkfiWKl;1;Gdansk;0;42;23;66;78;86
qDjjYIyE;1;Kolobrzeg;1;99;42;57;1;15
G0Aah5qL;2;Plock;0;6;28;22;42;44
HkPckvCF;3;Chelm;1;86;81;30;92;83
Ql83V9JH;3;Krakow;1;20;25;91;55;50
biEIwCmD;1;Swinoujscie;1;50;29;22;61;11
O6SfLCl8;1;Gdynia;1;17;26;1;37;65
J4HrubmI;3;Katowice;1;47;43;67;30;66
i5jgLdmb;3;Zamosc;1;78;27;80;95;57
ipPNuBMn;1;Sopot;0;25;46;44;87;93
tlgVRfQd;3;Pulawy;1;60;39;30;10;82
irtavIeO;1;Torun;1;24;34;63;99;82
TXGyttVl;2;Legnica;0;83;86;52;84;89
bVfJVKxD;2;Karpacz;0;85;47;76;62;61
QyF7tMAa;3;Krakow;0;99;91;53;17;30
QDu1WTVk;2;Warszawa;1;27;63;95;51;86
7RfFsQVB;2;Wroclawek;1;22;6;4;1;94
j5mBlchE;3;Lublin;1;92;63;91;65;10
bgdH8cdf;1;Choinice;0;2;99;77;32;82
RGnU5Xu5;3;Rzeszow;1;93;27;92;30;28
hxvBE7iu;1;Torun;1;79;45;57;77;52
USAIajtE;3;Lublin;1;49;78;41;96;89
Kkv6TgAb;1;Gdansk;1;95;26;76;68;60
pBMtDqjT;1;Olsztyn;0;29;35;72;92;79
SlkpgM7F;2;Lubin;0;84;6;49;77;13
M1dK5wRh;2;Wroclaw;0;35;80;1;74;88
75mJBmBB;1;Szczecin;1;87;50;12;100;93
J04YJ2S4;2;Poznan;1;28;16;22;23;87
V36smAWL;2;Karpacz;0;62;47;100;1;2
sUY9Ftn8;2;Lubin;1;51;9;69;43;12
jRQyKs01;2;Poznan;1;0;34;75;26;17
73Qc0Q1d;2;Wroclawek;0;2;36;62;77;20
EEmee4we;3;Lublin;0;57;74;63;58;24
LP2I2k5t;3;Bialystok;0;19;43;28;35;88
3m5qRLHu;2;Kalisz;1;5;97;57;35;92
wAKFlRlC;1;Elblag;1;85;93;20;99;74
YdfOodID;3;Pulawy;1;38;39;100;35;3
KY3LWOEN;2;Wroclawek;1;86;90;78;38;84
T3OwbREb;3;Zamosc;0;23;3;46;70;9
siIb7XSf;2;Lodz;1;44;81;59;41;16
1mhj1pS9;1;Swinoujscie;1;94;8;8;10;88
IVm8rdnJ;3;Przemysl;1;85;11;92;28;27
swbBC5Gj;1;Swinoujscie;0;11;28;48;63;84
uookYH1C;1;Olsztyn;0;69;100;78;49;98
g1b3KFMw;1;Szczecin;0;4;22;8;14;15
cxGFxbg7;3;Chelm;1;61;19;64;62;77
3SvKPo6C;2;Plock;1;3;36;7;23;9
0PWwixub;1;Malbork;0;16;58;84;63;86
ocQh5Q0b;3;Przemysl;1;1;0;38;70;78
mMgKhCB6;1;Hel;1;37;30;84;45;13
aW0XhYrU;2;Glogow;1;12;1;62;73;88
xkCOy0gp;1;Szczecinek;1;76;98;16;41;75
M2n4SDIQ;2;Lodz;1;54;41;31;18;1
JVB9HDMv;2;Legnica;0;72;43;46;79;98
9t5S4b2O;1;Malbork;0;4;34;55;20;24
u3J6o0K0;3;Przemysl;1;15;70;85;23;34
pfmcwI8b;1;Hel;0;19;8;71;72;90
gsn5hebw;1;Malbork;0;30;90;69;96;8
dSMFv79g;2;Wroclawek;0;48;6;93;89;66
iIVG1LNw;2;Warszawa;0;13;74;86;54;13
Ri5lTGJP;2;Walbrzych;0;53;43;76;14;24
99h8sYqh;3;Pulawy;1;70;65;18;82;64
XGUXVGW6;1;Sopot;0;21;87;6;29;17
GYR9mNQk;3;Krakow;1;37;62;70;44;81
Crgoe3x9;3;Tarnow;0;55;21;0;82;53
KA4iyqMU;3;Zamosc;0;14;90;11;72;32
d6bU4MiH;1;Hel;0;81;46;3;33;81
jGawvUHG;2;Glogow;1;20;32;92;23;87
IIOKV01r;3;Przemysl;1;38;28;5;49;2
kCmWtPL1;2;Karpacz;0;6;73;44;51;84
hf9uuPt8;2;Wroclawek;1;4;95;71;98;5
tBrXeRWi;1;Koszalin;0;31;36;2;3;44
7PCdX2Dp;3;Lublin;1;3;41;90;37;76
j8IPnGwa;1;Sopot;0;84;33;3;97;45
K4VmLltA;3;Lublin;1;6;64;1;42;95
liSNjKrg;1;Olsztyn;0;3;60;43;29;2
kXe8YkcO;3;Tarnow;0;19;44;72;33;99
oSKpTCTs;2;Legnica;1;33;69;30;51;75
K9wtXek8;1;Koszalin;0;7;62;40;34;97
PvMcemrU;2;Wroclawek;0;6;82;33;96;74
YFyHXw4X;3;Zakopane;1;29;13;91;60;76
LxGPBEo6;3;Krakow;0;92;9;10;49;10
Iiu8u22v;2;Boleslawiec;0;20;63;94;95;26
YqyAoKSu;2;Wroclawek;0;73;17;1;93;65
YhnT27Xl;2;Warszawa;1;46;34;80;60;75
q9B4jPPt;3;Gliwice;0;2;54;40;76;56
AepYVJA4;2;Karpacz;1;81;77;36;33;64
HerRv98x;2;Kalisz;1;59;0;12;29;45
3I841A11;3;Katowice;0;14;40;22;42;1
udBANTQk;2;Karpacz;1;44;78;37;8;91
Py03sWiK;3;Rzeszow;1;87;33;87;70;25
YStUIngX;3;Radom;0;66;48;63;94;7
BekY3hQn;3;Kielce;0;59;2;37;50;38
hCNavdt4;3;Kielce;0;64;76;68;46;76
pLqN6yqY;3;Kielce;1;18;41;64;15;58
UUSTVjYr;1;Malbork;1;95;38;16;96;64
HtQKyVV6;3;Zamosc;0;23;10;79;49;30
tBq0NcyI;2;Walbrzych;1;38;25;92;54;49
1oYYPy9K;3;Chelm;1;89;31;31;47;22
fkIR5Lik;2;Kalisz;0;34;99;2;68;21
UUKkT6KN;1;Sopot;1;77;94;7;84;62
wVarwL1y;3;Sandomierz;0;13;79;76;42;11
u5YXAO2T;2;Poznan;0;30;57;19;62;99
OQwodGc2;2;Boleslawiec;0;53;97;83;19;49
rqwHXEtW;1;Swinoujscie;1;7;26;22;62;23
Ifvqcpxa;2;Plock;0;24;55;38;21;46
7FQAlYvg;3;Zamosc;0;45;48;91;49;12
In0cXj2x;3;Przemysl;1;86;15;57;38;40
wHRCrVy7;3;Bialystok;0;83;8;99;41;97
EJ1oJ8CV;3;Radom;0;59;7;73;44;68
9AAVGlHW;3;Katowice;1;10;13;20;50;2
hf7saDbL;2;Legnica;0;100;21;31;79;6
WDTF9sc3;3;Zakopane;1;5;46;62;72;86
S3dI40pD;1;Torun;0;53;12;69;76;1
1UUCvBNy;3;Gliwice;1;39;84;72;55;26
LO24pF64;3;Sandomierz;0;72;99;92;84;11
Ax4P4obs;2;Wroclaw;1;86;38;2;100;17
GWB3tT4F;2;Kalisz;1;96;66;21;29;64
FGYF6wpc;2;Glogow;0;67;11;76;61;77
A6A3CA9P;2;Kutno;0;71;57;13;8;11
1vxQc52U;3;Gliwice;0;25;47;3;45;95
6MkiyR3D;2;Wroclawek;1;21;43;48;11;78
bNihA9rE;3;Chelm;0;35;85;82;0;70
Ik584NN2;3;Przemysl;1;88;39;69;41;56
yawRTRcN;2;Lubin;0;92;26;40;39;87
dERl6yxL;1;Sopot;0;31;99;15;22;4
iiSKD97Q;2;Karpacz;0;37;55;78;28;41
VgcL2TQx;3;Gliwice;0;76;7;34;33;13
eCCBNRbe;1;Elblag;1;75;42;54;61;98
5iD1Omw9;1;Torun;1;92;50;40;94;82
K412d3p2;1;Swinoujscie;0;29;98;27;65;5
iuE1Nr6M;2;Kalisz;0;84;94;95;75;34
2MJkyuVd;1;Swinoujscie;1;41;90;18;39;10
xTJBn54G;3;Radom;1;4;51;75;13;10
GIupd7dk;1;Olsztyn;1;88;32;4;20;100
5dhHx1w1;2;Kalisz;1;67;17;58;31;31
Q5FfIPeL;3;Pulawy;0;93;78;19;54;72
k9xnQbr3;3;Zamosc;1;4;77;37;58;30
